SPEAKER_01	????
E0024_00_058_a_07	…그 역시\n자네에게 주어진 시련일 터.<P>\n허나 암흑검만 믿다가는\n진정한 악을 물리치기는커녕\n자네마저도 언제 악에 물들지 모르네.<P>\n만약 선한 마음으로 싸우기 원한다면\n동쪽에 있는 시련의 산에 가 보게.<P>\n그곳에서 강한 운명이\n그대를 기다리고 있을지니….
E0024_00_058_a_08	저는 어서 동료를 구하러 가야 합니다!
E0024_00_058_a_09	자네의 소중한 사람인 모양이지?\n허나 초조해 해서는 안 되네.<P>\n자네는 커다란 운명을\n짊어진 모양이니….<P>\n먼저 시련의 산에 가는 게 좋겠네.\n그 사악한 검을\n성스러운 검으로 변화시켜야 해.<P>\n성스러운 빛을 받아들인 자는\n성기사, 즉 팔라딘이 된다고 하지만….<P>\n뜻을 품고 시련의 산으로 간\n많은 사람들 중에서\n돌아온 사람은 한 명도 없었네.<P>\n…어때, 가 보겠나?
E0024_00_058_a_10	…예!
E0024_00_058_a_11	암흑검만으로 홀로 돌파하기는 힘들 테니\n동행할 마도사를 붙여 주겠네.<P>\n(PALOM)! (POLOM)!
E0024_00_058_a_12	왜요?
E0024_00_058_a_13	(PALOM)<josa(은,는)> 어디 갔느냐?
E0024_00_058_a_14	얘가 또!
E0024_00_058_a_15	네가 그때 그 바론의 암흑기사야?<P>\n노인네 명령이니까\n어쩔 수 없이 도와 주긴 할게.\n고맙게 생각하라고!
E0024_00_058_a_16	이 둘입니까?
E0024_00_058_a_17	그래.\n쌍둥이 마도사\n(PALOM)<josa(과,와)> (POLOM)<josa(이라네,라네)>.<P>\n아직 수행 중이지만 도움이 될 걸세.\n어리지만 자질만은 내가 보증하지.
E0024_00_058_a_18	미시디아의 천재 마도사,\n이 (PALOM) 님이 함께 가 줄테니\n고맙게 여겨!
E0024_00_058_a_19	(PALOM)!\n너희들의 수행이기도 하다!
E0024_00_058_a_20	(CECIL) 씨라고 했죠?\n잘 부탁해요.
E0024_00_058_a_21	(PALOM)도 어서 인사해!
E0024_00_058_a_22	형씨, 잘 부탁해!
E0024_00_058_a_23	흑마도사 (PALOM)<josa(과,와)>\n백마도사 (POLOM)<josa(이,가)> 동료가 되었다.
E0024_00_058_a_24	시련의 산으로 가게!\n(PALOM), (POLOM), 부탁하마!
E0030_00_058_a_01	오, 그 모습은!
E0030_00_058_a_02	보시는 바와 같아요.
E0030_00_058_a_03	설마 진짜 될 줄은 몰랐지만!
E0030_00_058_a_04	무슨 이야기이신지….
E0030_00_058_a_05	미안했네만, 사실 두 사람에게는\n자네의 감시를 명령했었지.\n지금 보니 그럴 필요는 없었던 모양이지만.<P>\n(PALOM), (POLOM), 수고했다.
E0030_00_058_a_06	실은 그렇게 된 거야.
E0030_00_058_a_07	말 안 해서 미안해요.\n어쩔 수 없었어요.
E0030_00_058_a_08	당연한 일이야.\n그렇게 심한 짓을 저질렀으니….
E0030_00_058_a_09	하지만 자네는 과거의 자신을 극복하고\n팔라딘이 되었네.<P>\n?!\n그 검은…?
E0030_00_058_a_10	산 정상에서 받았습니다.
E0030_00_058_a_11	이것은…!\n이곳 미시디아에 전해져 온\n고대의 전설에도 같은 내용이 적혀 있다네.
E0030_00_058_a_12	전설이요…?
E0030_02_058_a_01	…그 빛은 저를 아들이라 불렀습니다.\n대체 빛의 정체는 무엇입니까?
E0030_02_058_a_02	시련의 산에 있던 빛의 정체라….\n그 전설의 의미가 뭔지는\n나도 모르네.<P>\n다만 우리 미시디아인들은\n그 전설을 위해 기도하라고\n대대로 가르침을 받았지.<P>\n또한 성스러운 빛을 가진 자를\n믿으라고도 배웠지.\n어쩌면 자네가 그 사람인지도 모르네.
E0030_02_058_a_03	이제 한시라도 빨리\n골베자를 무찌르면 되겠군!
E0030_02_058_a_04	오, (TELLA) 아닌가!
E0030_02_058_a_05	오랜만일세.
E0030_02_058_a_06	시련의 산에서 만났어요.
E0030_02_058_a_07	이 영감님, 메테오를 손에 넣었어!
E0030_02_058_a_08	메테오…!\n그 마법의 봉인이 풀릴 정도의 사건이\n일어나고 있다는 말인가!
E0030_02_058_a_09	그런 모양일세.\n이 마법으로 안나의 원수를 갚아야지!
E0030_02_058_a_10	안나가…?
E0030_02_058_a_11	골베자에게 당했네.\n그자만은 반드시 내가 메테오로 쓰러뜨리겠어!
E0030_02_058_a_12	(TELLA)….\n증오를 원동력으로 삼으면 자멸할 뿐이야.\n게다가 지금 자네에게 메테오는 너무 위험해!
E0030_02_058_a_13	설령 이 몸이 부서지더라도\n그자만은 절대로 용서 못 해!
E0030_02_058_a_14	그렇게 말할 줄 알았네.\n옛날하고 똑같군.
E0030_02_058_a_15	자네도 마찬가지야.
E0030_02_058_a_16	허나 이제는 (CECIL)<josa(이,가)>\n팔라딘이 되었으니\n두 사람이 힘을 합치면…!
E0030_02_058_a_17	하지만, 골베자에게 맞서려면\n우선 바론으로 돌아가서\n비공정을 손에 넣어야 합니다.
E0030_02_058_a_18	알겠네.\n데빌 로드의 봉인을 풀도록 하지.<P>\n팔라딘이 된 자네라면\n그 길을 지나갈 수 있을 게야.<P>\n바론으로 가게!\n나는 기원의 탑에 들어가서\n자네들을 위해 기도하고 있겠네.<P>\n잘 부탁하네!\n팔라딘 (CECIL)!
E0030_02_058_a_19	예!
E0030_02_058_a_20	(PALOM)! (POLOM)!\n너희들의 역할은 끝났다.
E0030_02_058_a_21	끝나지 않았어!\n장로님이 우리에게\n이 형씨를 도우라고 했잖아!
E0030_02_058_a_22	허락해 주세요!
E0030_02_058_a_23	(PALOM), (POLOM)….<P>\n시련의 산이 너희들을 받아들인 것을 보면\n운명일지도 모르겠구나.<P>\n나는 미시디아를 떠날 수 없으니\n(CECIL), (TELLA)…\n두 사람을 부탁한다!
E0030_02_058_a_24	하지만….
E0030_02_058_a_25	우리 실력 잘 알지?
E0030_02_058_a_26	도움이 될 거예요!
E0030_02_058_a_27	걱정 말게.\n나도 있잖은가!
E0030_02_058_a_28	알았어….\n잘 부탁해!
E0030_02_058_a_29	야호!\n그렇게 나와야지!
E0030_02_058_a_30	까불지 말고 가자!
E0030_02_058_a_31	그러면 마을 오른쪽에 있는\n데빌 로드를 통해 바론으로 가게.<P>\n나는 이 위에 있는 기원의 탑에서\n자네를… 아니, 모든 생명을 위해\n기도하고 있겠네!<P>\n부탁하겠네!
E0068_00_057_a_01	기다렸다네!\n기원의 탑으로 오게!
E0068_02_060_a_01	모두들, 기도하자!\n지금이 바로\n전설이 진정한 빛이 될 때이니!
E0068_04_060_a_01	오….<P>\n보아라!<P>\n우리들의 기도가…<P>\n하늘에 닿았다!
E0068_06_060_a_01	저것이 바로….<P>\n눈부시게 빛나는 위대한 배….
E0068_06_060_a_02	마도선이다…!
E0068_08_060_a_01	기도하던 중에 자애로운 목소리가 들렸다네.\n그 목소리는 이렇게 말했지.<P>\n달로 가라고….\n달에서 자네를 기다리는 사람이 있네!
E0068_08_060_a_02	어떻게 가죠?
E0068_08_060_a_03	마도선은 달에서 온 배라네.<P>\n미시디아의 기록에 따르면\n통상 비행용 스위치랑은 별개로\n비상의 크리스탈이라는 것이 있어서<P>\n그 크리스탈에 말을 걸면\n달과 이곳을 왕복할 수 있다고 하네!
E0068_08_060_a_04	해 보겠습니다.
E0133_00_063_a_01	내 춤 보고 가!
E0133_00_063_a_02	어쩐지 졸려진다….
E0133_01_057_a_01	오호호… 아직 많이 미숙하구먼.
E0138_00_063_a_01	긴 여행길에 많이 지치셨죠?\n이거라도 드세요!
E0138_00_063_a_02	커헉!
E0138_00_063_a_03	독 맛이 어떠냐!\n동료들의 복수다!
E0152_00_057_a_01	네놈은 그때의 암흑기사!\n에잇, 이렇게 해 주겠어!<P>\n토드!
N118_C01_057_02_01	네가 팔라딘이 되겠다고?\n꿈도 꾸지 마!
N118_C01_057_02_02	팔라딘이 되는 사람이 나올 줄이야….
N118_C01_057_01_01	너 같은 놈에게 할 말은 없다!
N118_C01_057_01_02	시련의 산은 강력한 언데드들의 소굴이지.\n암흑검 따위가 통할 리 없어!
N118_C01_057_01_03	네가 팔라딘이 되다니!
N117_C01_057_04_01	데빌 로드는 차원의 길….<P>\n이곳을 지나려면\n많은 생명력을 써야 하기 때문에\n악마의 길 '데빌 로드'라 불립니다.
N117_C01_057_05_01	사람이 사람을 상처입히다니…\n슬픈 일입니다.
N117_C01_057_05_02	시련을 이겨 내고\n그 모습과 결별하십시오.
N117_C01_057_05_03	팔라딘의 정신을 잊지 마십시오.
N118_C01_057_08_01	네 이놈! 뻔뻔하게 여기에 오다니!
N118_C01_057_08_02	시련의 산에는 많은 사람들이 도전했지만\n돌아온 사람은 아무도 없었지.
N118_C01_057_08_03	아직 용서한 건 아니라고!
N117_C01_057_07_01	당신들 때문에\n우리들이 얼마나 고통스러웠는지….
N117_C01_057_07_02	어머, (PALOM), (POLOM).\n시련의 산은 동쪽으로 가야 해.
N117_C01_057_07_03	당신도 많이 괴로웠겠군요.\n저도 당신을 위해 기도하겠습니다.
N118_C01_057_06_01	여기는 바론으로 통하는 데빌 로드입니다.\n끔찍한 일이 두 번 다시 일어나지 않도록\n봉인되어 있습니다.
N117_C01_057_03_01	히익!<P>\n바론의….<P>\n암흑기사다!!<P>
N117_C01_057_03_02	히익!<P>\n팔라딘이 되겠다고?<P>\n농담하는 거 아니지?
N117_C01_057_03_03	히익!\n그 모습은?!<P>\n팔라딘이잖아?<P>\n히이익… 놀라운데?
N118_C01_062_01_01	여기서 파는 물건들은\n네놈같은 암흑기사는\n감히 만질 수도 없는 것들이다.
N118_C01_062_01_02	무사히 돌아온다면\n이곳의 무기를 쓸 수 있겠지만….\n못 돌아올 게 뻔해.
N118_C01_062_01_03	너는 못 쓰는 거라고…\n팔라딘?!\n어떻게….
N999_C03_063_01_01	크리스탈과 동료들의 목숨을 빼앗은\n바론을 결코 용서하지 말자!
N118_C01_063_01_01	히익, 잘못했어요!
N118_C01_063_01_02	제, 제발….\n네? 시련의 산에 오르신다고요?
N118_C01_063_01_03	와, 정말 늠름한 모습이네요!
N118_C01_063_04_01	시끄럽다… 딸꾹!\n암흑기사 따위를 겁낼까 보냐!
N118_C01_063_04_02	팔라딘이 되겠다고?\n푸하하, 웃기지 마!
N118_C01_063_04_03	얼씨구?\n진짜 팔라딘이 됐네?
N117_C01_063_03_01	우리 동포들을 돌려줘!
N117_C01_063_03_02	(PALOM), (POLOM)!\n그 사람을 신용해선 안 돼!
N117_C01_063_03_03	정말 눈부시군요.\n이것이 팔라딘인가!
N118_C01_063_02_01	팔라딘이 되겠다고?\n아무나 될 수 있는 게 아니라고!
N118_C01_063_02_02	깜짝이야!\n정말 됐잖아?
N118_C01_058_04_01	악한 마음은\n대체 어디에서 생겨나는 걸까요.\n누구나 태어날 때는 순수했는데….
N118_C01_058_04_02	팔라딘은 성기사입니다.\n암흑기사와는 대조적인 존재이지요.
N118_C01_058_04_03	그림으로 그린 듯한 팔라딘이군요.\n그것이 당신의 숙명인지도 모릅니다.
N999_C02_058_03_01	케알 첫걸음
N999_C02_058_04_01	흑마법 대전집
N999_C02_058_05_01	불, 땅, 물, 바람 - 만물의 근원
N118_C01_058_03_01	장로님은 모두 용서하시겠지요.\n하지만 저는 당신을 용서할 마음이 없습니다.
N118_C01_058_03_02	팔라딘이 된다면\n믿어 보겠습니다.
N118_C01_058_03_03	우리도 당신을 믿어 보겠습니다!
N117_C01_058_02_01	이곳은 기원의 관입니다.\n장로님께서 이야기를 들어 보자고 하십니다.
N117_C01_058_02_02	당신이 빛을 품을 수 있는지\n확인해 보고 오십시오.
N117_C01_058_02_03	희미했던 당신 안의 빛이\n이렇게 성장했습니다!
N004_C01_060_01_01	운명은 자네들에게 달려 있네.\n내가 할 수 있는 것은 기도뿐이지.<P>\n(PALOM), (POLOM).\n(CECIL)에게 폐를 끼치지 말거라.
N004_C01_060_01_02	(PALOM)<josa(과,와)> (POLOM)<josa(이,가)>….\n그래…. 그 둘이 결국\n나를 넘어선 모양이군.
N004_C01_060_01_03	(TELLA)도 말인가?!\n증오에 휩싸여 싸우지 말라고\n내가 그렇게나 말했건만….<P>\n바보 같은 녀석….
N004_C01_060_01_04	이것이 자네들의 운명인지도 모르네.\n다시 달로 가게!
N118_C01_060_03_01	장로님께서는 그때 이후로 계속\n이 기원의 탑에서 기도하고 계십니다.
N118_C01_060_03_02	어서 달로 가세요!
N117_C01_060_02_01	모든 생명 있는 삶을 위해\n우리도 기도하겠습니다….
N117_C01_060_02_02	계속 기도하고 있습니다!
P009_C00_060_20_01	우리도 가고 싶지만\n그럴 수는 없는 모양이야!\n형씨한테 맡길게!
P010_C00_060_18_01	어느새 훌륭한 팔라딘이 되었군요!<P>\n그때 우리의 판단은\n틀리지 않았어요!
P008_C00_060_17_01	여러분이 가는 것이\n숙명이었던 모양이오.\n무운을 빌겠소!
P007_C00_060_19_01	나와… (TELLA) 씨의 몫까지\n싸워 줘!
N010_C00_060_12_01	설마 이렇게 될 줄은\n꿈에도 몰랐습니다.
N010_C00_060_13_01	(GILBART) 님께서는\n언제나 당신을\n걱정하셨습니다.
N030_C00_060_14_01	어서 갔다 와서\n또 지하 세계에 놀러 와!
N015_C00_060_15_01	이 대지에 사는 모든 생명의 목숨이\n그대들에게 달렸네!
N005_C01_060_10_01	(CECIL) 님, 무사히 돌아오세요!
N005_C01_060_11_01	(CECIL) 님이 안 계시면\n대장님이 짜증을 많이 내신다고요!
P005_C00_060_16_01	왜 나를 안 데리고 가는 거냐?!<P>\n꼭 살아 돌아와라! 명심해!
E0025_00_182_a_01	(PALOM), 네가 나설 때가 왔어!
E0025_00_182_a_02	굳이 말 안 해도 안다고!
E0025_00_182_a_03	블리자드!
E0025_00_182_a_04	엣헴. 내가 이 정도야!
E0025_00_182_a_05	딱!
E0025_00_182_a_06	(PALOM)!\n건방 떨지 말라고\n장로님이 말씀하셨잖아!
E0025_00_182_a_07	그럼 가죠, (CECIL) 씨!
E0025_00_182_a_08	한편, 그 무렵….
E0026_00_183_a_01	(TELLA)!
E0026_00_183_a_02	(CECIL)!
E0026_00_183_a_03	역시 자네도 메테오를 찾는 중이로군?
E0026_00_183_a_04	메테오요?
E0026_00_183_a_05	메테오를 알고 있다니….
E0026_00_183_a_06	영감님이 그 유명한 (TELLA)<josa(이야,야)>?
E0026_00_183_a_07	실례잖아!\n(TELLA) 님이라고 해야지!
E0026_00_183_a_08	뵙게 되어 영광이예요.\n저희들은 미시디아 장로님의 명령을 받아서….
E0026_00_183_a_09	(CECIL)<josa(을,를)> 감….
E0026_00_183_a_10	딱!
E0026_00_183_a_11	우후후!<P>\n시련의 산까지\n(CECIL) 씨를 안내해 온\n(POLOM)<josa(이라고,라고)> 해요.
E0026_00_183_a_12	나는 (PALOM)<josa(이야,야)>!\n영감님이 미시디아에서도 유명한\n(TELLA)<josa(이란,란)> 말이지?
E0026_00_183_a_13	미시디아 아이들이로군.\n(GILBART)<josa(과,와)> (RYDIA)<josa(은,는)> 어쨌나?
E0026_00_183_a_14	바론으로 가던 중에\n리바이어선의 습격을 받아서 그만….
E0026_00_183_a_15	…죽었단 말인가?
E0026_00_183_a_16	네….\n(ROZA)도 골베자에게….
E0026_00_183_a_17	애인인 것 같지?
E0026_00_183_a_18	쉿!
E0026_00_183_a_19	그런데, 골베자에게 가신 게 아니었어요?
E0026_00_183_a_20	그만한 자를 무찌르려면\n내 마법만으로는 힘들지.<P>\n그래서 봉인된 전설의 마법\n'메테오'를 찾아다니던 중에\n이 산에서 강한 기운을 느꼈다네!<P>\n어쩌면 여기에 메테오가 있을지도 몰라.
E0026_00_183_a_21	그 마법은 위험해요!\n(TELLA) 님은 나이도 많으시고….
E0026_00_183_a_22	네 말대로 나는 늙었다.\n하지만,\n목숨을 걸고라도 그놈을….<P>\n골베자는 반드시 내가 쓰러뜨릴 것이다!
E0026_00_183_a_23	…….
E0026_00_183_a_24	으엑.\n어른은 이래서 귀찮다니까.
E0026_00_183_a_25	어린애는 입 다물고 있어!
E0026_00_183_a_26	(CECIL), 자네는 왜 왔나?
E0026_00_183_a_27	저는 팔라딘이 되려고 왔어요.\n암흑검으로는\n골베자를 쓰러뜨릴 수 없다고 해서….<P>\n저도 이 소름끼치는 암흑검에서\n벗어나고 싶습니다.
E0026_00_183_a_28	골베자가 누군데?
E0026_00_183_a_29	너 진짜 아무 것도 모르는구나?\n바론을 움직이고 있는 놈이야.
E0026_00_183_a_30	맞다. 만악의 근원이지.
E0026_00_183_a_31	그나저나… 팔라딘이라니.\n내 생각대로\n이 산에는 비밀이 있는 모양이군!<P>\n함께 가세.\n…기다려라, 골베자!
E0026_00_183_a_32	현자 (TELLA)<josa(이,가)> 동료가 되었다.
E0156_00_185_a_01	휘슈르르르르….
E0156_00_185_a_02	(PALOM)! 뭐라고 했어?
E0156_00_185_a_03	아무 말도 안 했거든!
E0157_00_185_a_01	휘슈르르르르….
E0157_00_185_a_02	했잖아, 또!
E0157_00_185_a_03	나 아니라고!
E0027_00_185_a_01	휘슈르르르르….
E0027_00_185_a_02	사악한 기운이 느껴진다!
E0027_00_185_a_03	기쁘다, 기뻐….\n네놈들을 처리할 수 있어서….
E0027_00_185_a_04	누구냐!
E0027_00_185_a_05	나는 죽음의 길로 인도하는 자.\n골베자 님의 사천왕,\n땅의 스카르밀리오네다.<P>\n나의 사랑스러운 언데드들아…\n밥 먹을 시간이다!
E0027_00_185_b_01	사랑하는 내 아이들아!
E0027_00_185_b_02	으윽! 몸이 붕괴된다…!
E0028_00_185_a_01	휘슈르르르르….\n감히 나를 쓰러뜨리다니.<P>\n죽음 이후가 더 무서운\n땅의 스카르밀리오네의 힘을….<P>\n천천히 맛보며 영원히 잠들어라!
E0028_00_185_b_01	내 정체를 본 자를 살려 둘 수는 없지.
E0028_00_185_b_02	절벽에서 내동댕이쳐 주마!
E0028_00_185_b_03	가스를 들이마시고 산 송장이 되어라!
E0028_01_185_a_01	이럴 수가…! 내가 겨우 네놈들 따위에게…!
E0028_01_185_a_02	큭… 커헉!
E0029_00_185_a_01	아들아….
E0029_00_185_a_02	아들이라고?! 당신은…?
E0029_01_350_a_01	네가 오기를 기다렸다.\n지금 내게는\n매우 서글픈 일이 일어나고 있단다.<P>\n이제 내 힘을 네게 맡기마.\n이 힘을 네게 주면\n나는 더 큰 슬픔에 잠기게 되겠지.<P>\n그러나 지금은\n그 수밖에는 없다.
E0029_01_350_a_02	이제 피에 물든 과거와는 결별해라.\n이제까지의 자신을 극복하지 않으면\n성스러운 힘을 받아들일 수 없으니.<P>\n뛰어넘어 이겨라.\n암흑기사로서의 너 자신을!
E0029_01_350_a_03	(CECIL)<josa(이,가)> 두 명이라니!
E0029_01_350_a_04	어떻게 된 거야?
E0029_01_350_a_05	(CECIL) 씨!
E0029_01_350_a_06	(CECIL)!
E0029_01_350_a_07	형씨!
E0029_01_350_a_08	위험해요!
E0029_01_350_a_09	끼어들지 마!\n이것은 나 자신과의 싸움이야.<P>\n지금까지의 과오를 씻기 위해\n이자를… 암흑기사를 쓰러뜨리겠어!
E0029_01_350_b_01	만약 네가 진정한 팔라딘이라면
E0029_01_350_b_02	검을 거두고 견디어라.
E0029_01_350_b_03	정의보다, 올바른 일보다도
E0029_01_350_b_04	더 중요한 것이 있으니.
E0029_01_350_b_05	언젠가 알게 될 것이다.
E0029_01_350_b_06	가라! (CECIL)!
E0029_02_350_a_01	잘 했다.\n이제 나의 의식을\n빛의 힘으로 바꾸어 네게 맡기마.<P>\n받거라.\n나의… 마지막 빛을!<P>\n아들아….\n골베자를… 막아라!
